"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"56",437.265901857721,191201.468927446,83605882.7470807,36558001720.0131,15985567592217.7,6989943629918614,3056464005270994944,1.33648748976048e+21,5.8440040753168e+23,2.5553837124536e+26,1.11738216361855e+29,4.88593119494398e+31,2.13645111037195e+34,9.34197221551721e+36,4.08492590594791e+39,1.78619881028628e+42,7.81043833677018e+44,3.41523836323193e+47,1.4933672829577e+50,6.52998591787312e+52,2.85534018149701e+55,1.24854289957288e+58,5.45945236989789e+60,2.38723236417267e+63,1.0438553126639e+66
"57",393.087097970555,154517.466590913,60738822.5279841,23875647481.6739,9385208980739.18,3689204562085955,1450178715130100992,5.7004654266916e+20,2.24077941165968e+23,8.80821476121473e+25,3.4623955787873e+28,1.36102303009158e+31,5.35000593169792e+33,2.10301830581639e+36,8.26669362812318e+38,3.24953060809062e+41,1.27734855650084e+44,5.02109237171792e+46,1.97372662904069e+49,7.7584647279681e+51,3.04975238462389e+54,1.19881831440059e+57,4.71240012201679e+59,1.85238368843967e+62,7.28148128416744e+64
"58",587.168631460743,344767.001771482,202436368.602984,118864285510.497,69793379852757.4,40980483333163320,24062454315333283840,1.41287183699209e+22,8.2959402295607e+24,4.87111587127128e+27,2.86016643982106e+30,1.67940001421968e+33,9.86091008024519e+35,5.79001707677501e+38,3.39971640310432e+41,1.9962068277654e+44,1.1721100311716e+47,6.88226242924437e+49,4.0410486119331e+52,2.37277698313509e+55,1.39322021394898e+58,8.18055206347868e+60,4.80336355970613e+63,2.82038440776105e+66,1.65604125289827e+69
"59",553.761338958002,306651.620524559,169811811.975321,94035216370.3381,52073067326443.8,28836051486341692,15968290481338449920,8.84262191781629e+21,4.89670215310932e+24,2.71160434078435e+27,1.50158165047707e+30,8.31517865322949e+32,4.60462446468735e+35,2.54986300896404e+38,1.41201555400341e+41,7.81919623814451e+43,4.32996857841027e+46,2.39776919762655e+49,1.32779188138993e+52,7.35279810096053e+54,4.07169532147575e+57,2.25474745304944e+60,1.2485919686128e+63,6.91421960351234e+65,3.82882750549066e+68
"60",419.620227113853,176081.135003082,73887205.8604583,31004566103.9736,13010143070115.9,5459319189865744,2290840758338481664,9.61283119295666e+20,4.03373840839561e+23,1.69263822704884e+26,7.10265237255824e+28,2.98041660168364e+31,1.25064309129239e+34,5.24795138006483e+36,2.20214654998526e+39,9.24065235442805e+41,3.87756463964526e+44,1.62710455473659e+47,6.82765982796554e+49,2.86502416766703e+52,1.20222209192312e+55,5.04476707254071e+57,2.11688630471602e+60,8.88288311959144e+62,3.72743743206877e+65
"61",530.281453851781,281198.420299159,149114307.137062,79072551578.7423,41930707610945.4,22235076592966092,11790848742223769600,6.25246841317287e+21,3.31556804029965e+24,1.7581842407546e+27,9.32332495326638e+29,4.94398631095069e+32,2.62170424879423e+35,1.39024114062e+38,7.37219093252531e+40,3.90933612577244e+43,2.0730484443699e+46,1.09929914298564e+49,5.82937947760444e+51,3.09121182443782e+54,1.6392123004267e+57,8.69243881841995e+59,4.60943909414939e+62,2.44430006428678e+65,1.29616699173999e+68
"62",559.728096619022,313295.542144753,175360317.483907,98154096727.7747,54939605736796.7,30751240948056708,17212333564528703488,9.63422670444535e+21,5.39254737567535e+24,3.01836027851466e+27,1.68946105360347e+30,9.4563881984544e+32,5.29300616721146e+35,2.96264426736601e+38,1.65827523673204e+41,9.2818324192648e+43,5.19530239317182e+46,2.90795671989031e+49,1.6276650798747e+52,9.11049877091512e+54,5.09940213629426e+57,2.85427865164296e+60,1.59761995690442e+63,8.94232777598676e+65,5.00527210539648e+68
"63",508.554181838858,258627.35586579,131526023.363474,66888109202.1301,34016227650037.5,17299094821809138,8797527013657970688,4.47401915263608e+21,2.27528114970022e+24,1.15710374353917e+27,5.88449947598244e+29,2.99258681653944e+32,1.52189254006697e+35,7.73964815560417e+37,3.93603043549391e+40,2.00168473781545e+43,1.01796514413906e+46,5.17690431018117e+48,2.63273633592224e+51,1.33888907331237e+54,6.80897637251358e+56,3.46273340828376e+59,1.76098755537583e+62,8.95557585452564e+64,4.55439555159412e+67
"64",517.896124475006,268216.395746231,138908231.877627,71940034947.0986,37257465293698.8,19295496883368644,9993063055716169728,5.17536862818976e+21,2.680303355269e+24,1.38811872011117e+27,7.18901305456781e+29,3.72316199976089e+32,1.92821117046878e+35,9.98613092355194e+37,5.17177850380756e+40,2.67844404376508e+43,1.3871557898891e+46,7.18402607626628e+48,3.72057926302569e+51,1.92687358112308e+54,9.97920360016917e+56,5.16819086987464e+59,2.67658602205518e+62,1.38619352764635e+65,7.17904255740382e+67
"65",585.284588567648,342558.049614801,200493947.129335,117346017355.896,68680815488197.8,40197822835500400,2.3527166199591e+19,1.37700877892903e+22,8.05942016629517e+24,4.71705441612387e+27,2.76081925319227e+30,1.61586496071428e+33,9.45740858712534e+35,5.53527549383179e+38,3.23971144001593e+41,1.89615317724762e+44,1.10978923220661e+47,6.49542534168853e+49,3.80167234868205e+52,2.22506023646737e+55,1.30229346503904e+58,7.62212294879711e+60,4.46111109409874e+63,2.61101957126415e+66,1.52818951550942e+69
"66",454.382289976864,206463.265444619,93813251.3488269,42627079978.0551,19368990215455.6,8800926128638180,3998984968247830528,1.8170679474555e+21,8.25643495008392e+23,3.75157781966414e+26,1.7046505207254e+29,7.74563007217462e+31,3.51947712950837e+34,1.59918807762721e+37,7.2664274081595e+39,3.30173592567016e+42,1.50025033080489e+45,6.81687180849673e+47,3.09746582282347e+50,1.4074336136996e+53,6.39512908383236e+55,2.90583339780939e+58,1.32035923358788e+61,5.99947852149758e+63,2.72605678926508e+66
"67",460.772022229152,212310.856469142,97826902.6764898,45075899774.6607,20769713492969,9570102887275414,4409635660310938624,2.03183674049525e+21,9.36213523757486e+23,4.31380998580017e+26,1.98768295066945e+29,9.15868692730372e+31,4.22006669645743e+34,1.94448866566859e+37,8.95965974681781e+39,4.12836054002637e+42,1.90223303451899e+45,8.76495762066409e+47,4.03864724762621e+50,1.86089565935893e+53,8.57448656120264e+55,3.95088351238203e+58,1.82045658559208e+61,8.38815462323641e+63,3.86502696851945e+66
"68",572.034224257628,327223.153722026,187182842.898514,107074992331.789,61250560175906.4,35037416675569760,20042601468000829440,1.14650539828527e+22,6.55840326115295e+24,3.75163112186233e+27,2.14606139849529e+30,1.22762056729749e+33,7.02240978896731e+35,4.01705873605109e+38,2.29789507787431e+41,1.31447462829726e+44,7.51924474304354e+46,4.30126533359016e+49,2.46047097842648e+52,1.4074736074526e+55,8.05123073202231e+57,4.60557952611156e+60,2.63454911147604e+63,1.50705225725182e+66,8.62085468892753e+68
"69",393.772271124171,155056.601506287,61056990.1279263,24042549670.6796,9467289387439.2,3727956043481692,1467965717892863488,5.78044194667097e+20,2.27617775344205e+23,8.96295683455188e+25,3.5293638687294e+28,1.38976562621317e+31,5.47251166964264e+33,2.15492334890871e+36,8.48549061198287e+38,3.34135090988332e+41,1.31573133640757e+44,5.18098516526449e+46,2.04012829518684e+49,8.03345952180403e+51,3.16335360088487e+54,1.24564093178926e+57,4.90498858715884e+59,1.93144849580368e+62,7.60550860751977e+64
"70",512.979394646003,263147.85933138,134989429.582203,69246795870.6879,35522179426920.8,18222146098928564,9347585474979407872,4.79511873835671e+21,2.45979710765793e+24,1.26182523123836e+27,6.47290343269706e+29,3.32046608450697e+32,1.70333068197297e+35,8.7377354212046e+37,4.48227822694648e+40,2.29931637149397e+43,1.17950192034862e+46,6.05060181084234e+48,3.10383405416991e+51,1.59220291418973e+54,8.16767287074652e+56,4.18984788490214e+59,2.14930563165594e+62,1.10254950183611e+65,5.65585176019139e+67
"71",496.693959844222,246704.889745733,122536828.60074,60863302624.4545,30230434789737.5,15015274363527242,7457996081767772160,3.70434160635592e+21,1.83992410107663e+24,9.13879187576571e+26,4.53918272496628e+29,2.25458464211998e+32,1.11983857369854e+35,5.56217055556634e+37,2.76269651857318e+40,1.37221467365796e+43,6.81570740015518e+45,3.38532069772264e+48,1.68146834269446e+51,8.35175169485614e+53,4.14826462095379e+56,2.06041798106323e+59,1.02339716594853e+62,5.0831519084833e+64,2.52477084991428e+67
"72",537.612184787726,289026.861232232,155384362.329399,83536526513.7557,44910254528638,24144300056513896,12980269903552841728,6.9783512619834e+21,3.75164666817108e+24,2.01693096182705e+27,1.08432666095385e+30,5.82947225218977e+32,3.13399531365917e+35,1.6848740676908e+38,9.05808828623432e+40,4.86973863356254e+43,2.61803082613475e+46,1.40748527227992e+49,7.56681232286953e+51,4.06801050477657e+54,2.18701201521235e+57,1.17576430765532e+60,6.32105218234003e+62,3.39827467390505e+65,1.82695387194689e+68
"73",583.155013936365,340069.770279122,198313391.626458,115647448657.695,67440389533682.9,39328201298388704,2.2934437776254e+19,1.33743323810341e+22,7.79930898605151e+24,4.54820614045488e+27,2.65230921522243e+30,1.54670741736658e+33,9.01970185529888e+35,5.25988436112867e+38,3.06732793791766e+41,1.78872766638377e+44,1.04310550721839e+47,6.08292206599039e+49,3.54728650216644e+52,2.06861790960715e+55,1.20632490590597e+58,7.03474417315381e+60,4.10234633633427e+63,2.3923038349368e+66,1.39508397620259e+69
"74",523.515476178752,274068.453798665,143479077.095982,75113517367.591,39323088812155.4,20586245564314852,1.0777218149335e+19,5.6420404913314e+21,2.95369551443916e+24,1.54630531372866e+27,8.09514762634392e+29,4.23793506434273e+32,2.21862459322401e+35,1.16148431038356e+38,6.08055011824597e+40,3.18326209058231e+43,1.66648696915296e+46,8.72431719201799e+48,4.56731506911377e+51,2.39106012326548e+54,1.25175697900335e+57,6.55314150923016e+59,3.43067099767137e+62,1.79600936095856e+65,9.40238695823717e+67
"75",521.515688228816,271978.613068776,141841113.578081,73972365966.8147,38577749347097.2,20118901501070172,10492322762738368512,5.47191092672837e+21,2.85368739287953e+24,1.48824274468746e+27,7.76141939247223e+29,4.04770197609764e+32,2.1109400818097e+35,1.10088836957478e+38,5.74130555721889e+40,2.99418091900494e+43,1.56151232265645e+46,8.14353173627954e+48,4.24697955805903e+51,2.21486646711487e+54,1.15508760993234e+57,6.02396309858441e+59,3.14159126122324e+62,1.63838912873047e+65,8.54445634056482e+67
"76",563.557397161793,317596.939895775,178984104.794213,100867816231.16,56844803972626.7,32035309768985820,18053735790681397248,1.01743163512431e+22,5.73381124080723e+24,3.23133173868635e+27,1.82104090402037e+30,1.02626107199488e+33,5.78357018541905e+35,3.2593737599973e+38,1.83684419256153e+41,1.03516713215173e+44,5.83376094622866e+46,3.28765913452074e+49,1.8527846246057e+52,1.04415048054418e+55,5.88438727060711e+57,3.31618997411533e+60,1.86886339030647e+63,1.05321178789208e+66,5.93545293844577e+68
"77",601.835880841937,362206.427468791,217988824.322291,131193496099.704,78956953285898.8,47519127529414632,28598715973505609728,1.72117334188631e+22,1.03586387429581e+25,6.23420047219161e+27,3.75196553252666e+30,2.25806748115677e+33,1.35898603152252e+36,8.17886555333245e+38,4.92233475457761e+41,2.9624376728201e+44,1.78290128626102e+47,1.07301396607113e+50,6.45778305426117e+52,3.88652555274741e+55,2.33905052945244e+58,1.40772453572681e+61,8.4721913594195e+63,5.09886874945769e+66,3.06868216512729e+69
"78",535.801867613461,287083.641338073,153819951.190213,82417017123.9274,44159191698130.9,23660577384159416,12677381551245441024,6.79256471160575e+21,3.63946885836365e+24,1.95003421143228e+27,1.04483197239556e+30,5.59822922151796e+32,2.99954167221758e+35,1.60716002995858e+38,8.61119345605515e+40,4.61389353613517e+43,2.4721327736309e+46,1.32457335709988e+49,7.09708878525149e+51,3.8026334257563e+54,2.0374580913696e+57,1.09167385053999e+60,5.84920887944106e+62,3.13401704166576e+65,1.67921218405693e+68
"79",426.69657427263,182069.966495998,77688630.9817749,33149472699.8539,14144766439971.7,6035523383822399,2575337151819369984,1.09888754027836e+21,4.68891548947652e+23,2.0007441764135e+26,8.53710686071556e+28,3.6427542516667e+31,1.55435076010324e+34,6.6323614455411e+36,2.83000590815026e+39,1.20755382617902e+42,5.15259080880394e+44,2.19859284674528e+47,9.38132035926522e+49,4.00297725945255e+52,1.70805668349964e+55,7.28821935512768e+57,3.10985823138046e+60,1.32696585380358e+63,5.66211783994744e+65
"80",493.747367184253,243786.462601382,120368924.064595,59431839347.6949,29344314204841.9,14488677880468146,7153746557461872640,3.53214352825021e+21,1.74398656759044e+24,8.61088776152483e+26,4.25160316137199e+29,2.09921786723967e+32,1.03648329509573e+35,5.11760898083976e+37,2.52680596056812e+40,1.24760379041599e+43,6.16001086806988e+45,3.04148914793589e+48,1.50172725911282e+51,7.41473880415782e+53,3.66100776291184e+56,1.80761294417883e+59,8.92504132076475e+61,4.40671565413827e+64,2.1758042521604e+67
"81",645.642817299847,416854.647530884,269139209.036374,173767797168.097,112191930119599,72435913840725248,46767727485814833152,3.0195247332653e+22,1.94953445569198e+25,1.25870291839609e+28,8.12672498376792e+30,5.24696161394097e+33,3.387663078689e+36,2.18722033418744e+39,1.41216309862029e+42,9.11752961480087e+44,5.88666750731482e+47,3.80068459393021e+50,2.45388470889323e+53,1.58433303677884e+56,1.02291324540711e+59,6.60436589617977e+61,4.26406140368853e+64,2.75306061781701e+67,1.77749381348463e+70
"82",479.072535559993,229510.494327881,109952174.455286,52675067006.6284,25235177911658,12089480667445548,5791738156956660736,2.77466268415279e+21,1.32926468742077e+24,6.36814204233033e+26,3.05080195502539e+29,1.4615554280854e+32,7.00191064794343e+34,3.35442308787477e+37,1.60701197404915e+40,7.69875301082997e+42,3.68826112554845e+45,1.76694460922385e+48,8.46494634134932e+50,4.05532330712951e+53,1.94279401926207e+56,9.30739256878671e+58,4.45891615738089e+61,2.13614426936589e+64,1.02336805144707e+67
"83",562.758403530058,316697.0207437,178223909.79645,100297002947.936,56442981257829.8,31763762023133276,17875324006247178240,1.00594888003382e+22,5.66106185760682e+24,3.18581013327172e+27,1.79284142454988e+30,1.00893657786224e+33,5.67787537820837e+35,3.19527208328317e+38,1.7981662164326e+41,1.01193314924129e+44,5.69473883546175e+46,3.20476213556508e+49,1.80350682310418e+52,1.01493862052568e+55,5.7116523776803e+57,3.21428037358203e+60,1.80886329153502e+63,1.01795301814838e+66,5.72861615361784e+68
"84",605.987287664219,367220.592810637,222531011.011765,134850963784.196,81717969782490.6,49520050861918104,30008521306807926784,1.81847824335265e+22,1.10197469836566e+25,6.67782658537205e+27,4.04667801996162e+30,2.45223543736696e+33,1.48602350140408e+36,9.00511351021145e+38,5.45698431116145e+41,3.30686312154693e+44,2.00391701370306e+47,1.2143482358381e+50,7.35879593715358e+52,4.45933679043017e+55,2.70230140641404e+58,1.63756029972405e+61,9.92340724416383e+63,6.01345864027831e+66,3.64407949090321e+69
"85",571.905304264279,327075.677045618,187056314.598219,106978498514.849,61181570742870.5,34990064831067876,20011003673438724096,1.14443991444916e+22,6.54511257485231e+24,3.74318459856487e+27,2.1407471267596e+30,1.22430463688233e+33,7.00186315868358e+35,4.00440268018378e+38,2.2901391332072e+41,1.3097427177844e+44,7.49048807522409e+46,4.28384986174898e+49,2.44995645860604e+52,1.40114309389332e+55,8.01321167430855e+57,4.5827982607295e+60,2.62092663368432e+63,1.49892184389158e+66,8.57241353199189e+68
"86",508.137808126262,258204.032047361,131203230.893909,66669322165.5149,33877203234448.3,17214287797000470,8747230469622471680,4.44479851800921e+21,2.25857017650406e+24,1.14766489898812e+27,5.83171926235269e+29,2.96331704357959e+32,1.50577342730773e+35,7.65140408886918e+37,3.8879677028063e+40,1.97562338656969e+43,1.0038889373345e+46,5.10113924219357e+48,2.5920817134751e+51,1.3171347203694e+54,6.69285949815504e+56,3.40089495548954e+59,1.72812330835011e+62,8.7812479007693e+64,4.46208406091025e+67
"87",526.434450813359,277133.231003163,145892480.265282,76802827726.2526,40431654434982.8,21284615797955708,11204955028370163712,5.89867434674843e+21,3.10526539025736e+24,1.63471868034987e+27,8.60572230724321e+29,4.53034869666586e+32,2.38493162812231e+35,1.25551017187798e+38,6.6094380782317e+40,3.47943590489881e+43,1.83169492973569e+46,9.64267314393021e+48,5.07623534089763e+51,2.67230516388481e+54,1.4067935013554e+57,7.40584564293835e+59,3.89869228384876e+62,2.0524059313382e+65,1.08045718931011e+68
"88",438.204099919569,192022.83318632,84145192.780417,36872768464.9013,16157798316704.7,7080413468053539,3102666210826798080,1.35960105426622e+21,5.95782756234426e+23,2.61074446443307e+26,1.14403892815689e+29,5.01322548785939e+31,2.19681596260127e+34,9.62653761580632e+36,4.21838825127629e+39,1.84851502676181e+42,8.10026863489959e+44,3.54957092626289e+47,1.5554365328437e+50,6.81598665856791e+52,2.98679329878154e+55,1.30882506913837e+58,5.73532511373947e+60,2.51324297921231e+63,1.10131337758491e+66
"89",544.489623309754,296468.949891998,161424266.849732,87893838250.0639,47857282880025.8,26057793927973572,14188198400125526016,7.7253268023284e+21,4.20636028054454e+24,2.29031952465881e+27,1.24705521524045e+30,6.79008624392736e+32,3.69713150119675e+35,2.01304973841325e+38,1.09608469377243e+41,5.96806742027736e+43,3.24955078155403e+46,1.76934668097427e+49,9.63390907828046e+51,5.24556352503335e+54,2.85615490779279e+57,1.5551467098584e+60,8.46761246242205e+62,4.61052711999716e+65,2.51038417482666e+68
"90",438.556419946757,192331.733476516,84348316.4756145,36991495702.0815,16222857923580.7,7114638492270428,3120170386385508864,1.36837075427712e+21,6.00107779155615e+23,2.63181119208685e+26,1.15419769437742e+29,5.0618080875696e+31,2.21988843334206e+34,9.7354632400771e+36,4.26954990509146e+39,1.87243852116093e+42,8.21169934410735e+44,3.60129346603085e+47,1.57937036964013e+50,6.92643015079363e+52,3.03763040994333e+55,1.33217231770614e+58,5.8423272240538e+60,2.5621901115385e+63,1.12366492253931e+66
"91",441.294523651602,194740.856604895,85938073.5509619,37924001231.2081,16735654058288.8,7385352485650542,3259115607154333184,1.43822986938467e+21,6.34682965111616e+23,2.80082116758717e+26,1.2359870429837e+29,5.45434313373046e+31,2.40697175503197e+34,1.0621834540797e+37,4.68735741398713e+39,2.06850515719026e+42,9.12819998013157e+44,4.02822466202873e+47,1.7776334833916e+50,7.84459921280436e+52,3.46177867285223e+55,1.5276639704236e+58,6.74149744127799e+60,2.97498590204727e+63,1.31284498651418e+66
"92",430.50885354012,185337.872976428,79789595.2126466,34350127159.4267,14788033862362.1,6366379504197996,2740782741553596928,1.17993123586879e+21,5.07970843610048e+23,2.18685945514369e+26,9.41462356887282e+28,4.05307879914723e+31,1.74488630712864e+34,7.51189003639805e+36,3.23393516748917e+39,1.39223772137884e+42,5.99370665286113e+44,2.58034377957904e+47,1.11086084228595e+50,4.78235427655137e+52,2.05884585682082e+55,8.86351369435757e+57,3.81582111889503e+60,1.64274477520968e+63,7.0721616983454e+65
"93",457.724981046088,209512.158273642,95898948.6747279,43895344464.4796,20091995713015.5,9196608356918090,4209517385858631168,1.92680126565532e+21,8.81945072801661e+23,4.03688291731831e+26,1.8477821568148e+29,8.45776052705357e+31,3.87132827693795e+34,1.77200366218461e+37,8.11090342687049e+39,3.71256311733095e+42,1.69933288251272e+45,7.77827111439128e+47,3.56030899840608e+50,1.62964236881364e+53,7.45928022377127e+55,3.41429889904317e+58,1.56280989885022e+61,7.15337131329854e+63,3.27427674879521e+66
"94",594.178532839521,353048.128887325,209773619.244009,124642981310.842,74060183764019.6,44004971330730464,26146809302938595328,1.55358727900548e+22,9.23108210077618e+24,5.48491081916035e+27,3.25901626328431e+30,1.93643750181841e+33,1.15058959376589e+36,6.83655636724236e+38,4.06213503196275e+41,2.41363343348765e+44,1.4341291723221e+47,8.52128767512704e+49,5.06316620871048e+52,3.00842466941423e+55,1.78754135623077e+58,1.06211870043516e+61,6.31088131125984e+63,3.74979019844872e+66,2.22804483857028e+69
"95",478.643357325534,229099.463511858,109656936.376794,52486564181.4213,25122345294277.6,12024643695544350,5755515829078658048,2.75483941957046e+21,1.31858558867593e+24,6.31132233084912e+26,3.02087250960123e+29,1.44592056004794e+32,6.92080271287364e+34,3.3125962458775e+37,1.58555218859076e+40,7.58914022761931e+42,3.63249155776197e+45,1.73866795466385e+48,8.32201867094623e+50,3.98327895638748e+53,1.90657001284945e+56,9.12567071926446e+58,4.36794167091606e+61,2.09068626596936e+64,1.00069309345796e+67
"96",504.303088511194,254321.605081929,128255170.917941,64679478811.4485,32618060927907.8,16449388867190184,8295477609845653504,4.18343497932062e+21,2.10971918065715e+24,1.0639378986967e+27,5.36547168296857e+29,2.7058239410404e+32,1.36455537043421e+35,6.88149487754505e+37,3.47035912031993e+40,1.75011282262033e+43,8.82587301690475e+45,4.45091502123267e+48,2.2446101919085e+51,1.13196385228316e+54,5.70852866789426e+56,2.87882863807376e+59,1.45180217347507e+62,7.32148319990742e+64,3.69224659019613e+67
"97",473.010335240236,223738.777244081,105830754.030463,50059040442.6764,23678443501594.9,11200148498656416,5297785996089902080,2.50590753004151e+21,1.18532016086597e+24,5.60668686658223e+26,2.65202083434909e+29,1.25443326391956e+32,5.93359898703093e+34,2.80665364603663e+37,1.32757618201502e+40,6.27957254911877e+42,2.97030271662405e+45,1.40498388375533e+48,6.64571897862237e+50,3.14349376199057e+53,1.48690503818475e+56,7.03321450582166e+58,3.3267831512152e+61,1.57360281362787e+64,7.44330394409098e+66
"98",553.261861359221,306098.68723467,169352729.459067,93696406326.7882,51838648167028.7,28680346975236076,15867742151947411456,8.7790165585546e+21,4.85709504208934e+24,2.68724544378499e+27,1.48675041615757e+30,8.22562302619933e+32,4.55092350631431e+35,2.51785241000689e+38,1.39303171098821e+41,7.70711317353758e+43,4.26405178009757e+46,2.35913722478888e+49,1.30522065218852e+52,7.22128807514319e+54,3.99526328186487e+57,2.21042679994471e+60,1.22294484573571e+63,6.76608741691406e+65,3.74341811840108e+68
"99",584.52759767412,341672.512442678,199717012.889399,116740105758.892,68237813571467.8,39886885237464560,23314985206558486528,1.36282522925973e+22,7.96608957308871e+24,4.6563992010144e+27,2.72179383878064e+30,1.59096361394667e+33,9.29962139247182e+35,5.43588535182041e+38,3.17742500593152e+41,1.85729260550683e+44,1.08563878487481e+47,6.34585830864726e+49,3.70932931233394e+52,2.16820535192075e+55,1.26737586562241e+58,7.40816170082425e+60,4.33027496216422e+63,2.53116522090224e+66,1.47953592589027e+69
"100",493.257652383329,243303.111634713,120011121.662497,59196404131.1335,29199079331257.7,14402669322690744,7104226858163823616,3.50421426205648e+21,1.72848050035016e+24,8.5258623379308e+26,4.20544684135118e+29,2.07436883618777e+32,1.02319830231512e+35,5.04700392522562e+37,2.48947330772624e+40,1.22795175944e+43,6.05696602101354e+45,2.98764484009073e+48,1.47367867997832e+51,7.26903286053468e+53,3.58550608388461e+56,1.76857831354307e+59,8.72364786994319e+61,4.30300606854701e+64,2.12249067156271e+67
"101",559.388003877771,312914.938882357,175040863.044937,97915758975.7495,54772900961621.4,30639303735516276,17139258956815187968,9.58749585579706e+21,5.36313016896072e+24,3.00007067975159e+27,1.67820354903847e+30,9.38766933397222e+32,5.25134960979528e+35,2.9375419758877e+38,1.64322574219898e+41,9.19200767849258e+43,5.14189882690111e+46,2.87631652092167e+49,1.60897695715903e+52,9.00042408350518e+54,5.03472926212538e+57,2.81636715200532e+60,1.57544199934718e+63,8.81283355240024e+65,4.92979336938422e+68
"102",477.594198984532,228096.218903677,108937430.958702,52027885078.154,24848216098760.3,11867363863881956,5667784138628683776,2.7069008257056e+21,1.29280013158344e+24,6.17433843290688e+26,2.94882821812357e+29,1.40834325077771e+32,6.72616566750454e+34,3.21237770420909e+37,1.53421295647751e+40,7.32731208020567e+42,3.49948174365551e+45,1.67133218022215e+48,7.98218553850268e+50,3.8122455084071e+53,1.82070633992007e+56,8.69558786000185e+58,4.1529623186972e+61,1.98343071201114e+64,9.47275002144278e+66
"103",594.251501023146,353134.846468262,209850912.577343,124704219790.163,74105669794224.5,44037405509543496,26169294325211168768,1.55511424334732e+22,9.2412897337162e+24,5.49165029565064e+27,3.26342143128459e+30,1.93929308401197e+33,1.15242782609792e+36,6.8483196547953e+38,4.06962423434842e+41,2.41838030986172e+44,1.43712612918014e+47,8.54014359424884e+49,5.07499314983558e+52,3.01582229697197e+55,1.79215692679467e+58,1.06499194381676e+61,6.32873061190666e+63,3.76085766569667e+66,2.23489531297465e+69
"104",558.193539698635,311580.027761292,173921958.595474,97082113699.7272,54190608687476.1,30248847681685864,16884711359245078528,9.42493680040676e+21,5.26093883405498e+24,2.93662206991916e+27,1.63920346796531e+30,9.14992786069832e+32,5.10743062055036e+35,2.8509347768502e+38,1.59137337453995e+41,8.88294336916616e+43,4.95840160217738e+46,2.76774774156677e+49,1.54493890885806e+52,8.62374918153627e+54,4.81372108111494e+57,2.68698800938949e+60,1.49985934808891e+63,8.37211798559834e+65,4.67326217315574e+68
"105",591.422494143693,349780.566579147,206868095.089233,122346444756.429,72358439507460.9,42794408765848080,25309575967702605824,1.4968652544538e+22,8.85279782186098e+24,5.23574376795488e+27,3.09653663794117e+30,1.8313614216185e+33,1.08310833965215e+36,6.40574635664909e+38,3.78850248710128e+41,2.24060558999103e+44,1.32514454642479e+47,7.83720292747465e+49,4.63509810247731e+52,2.74130128036783e+55,1.62126724043444e+58,9.58853915011202e+60,5.6708777393537e+63,3.35388465659252e+66,1.98356282867221e+69
"106",558.703385440962,312149.472903192,174398967.274625,97437293433.7406,54438545709635.3,30414999786455800,1.6992963348879e+19,9.49402615169288e+21,5.30434455241584e+24,2.96355525898005e+27,1.65574835613352e+30,9.25072212010106e+32,5.16840976627406e+35,2.88760803376345e+38,1.61331638429016e+41,9.01365325690283e+43,5.03595858982256e+46,2.81360711307436e+49,1.57197181937542e+52,8.78265977302833e+54,4.90690174836708e+57,2.74150261883886e+60,1.53168679434053e+63,8.55758597433271e+65,4.78115225506178e+68
"107",526.625279635721,277334.185151401,146051192.807901,76914250253.5915,40504988547769.4,21330950920610716,11233417993462448128,5.9158018920721e+21,3.11541082568199e+24,1.64065409725493e+27,8.64009922752368e+29,4.55009467177503e+32,2.39619487889253e+35,1.26189679815846e+38,6.64546754201619e+40,3.49967120262438e+43,1.84301532571514e+46,9.70578461277655e+48,5.11131153578753e+51,2.69174586683939e+54,1.41754141983259e+57,7.46513146614553e+59,3.93132694587631e+62,2.07033615221155e+65,1.09029135509835e+68
"108",358.319016656479,128392.517697666,46005480.6874775,16484638600.7456,5906759493356.6,2116504253285861,758383722786646144,2.71743309797191e+20,9.73707955495066e+22,3.48898077123583e+25,1.25016815908259e+28,4.47959025417714e+30,1.6051223749007e+33,5.75145870987733e+35,2.06085702926359e+38,7.38444264195322e+40,2.64598622602085e+43,9.48107182594381e+45,3.39724833352164e+48,1.21729868220534e+51,4.36181266785045e+53,1.56292042598395e+56,5.60024110150894e+58,2.00667288453188e+61,7.19029054736685e+63
"109",455.598173465739,207569.695665318,94568374.2119581,43085178558.5926,19629528654740,8943177401092943,4074495288918021120,1.85633261142581e+21,8.45741747110484e+23,3.8531839520726e+26,1.75550357059177e+29,7.99804220274195e+31,3.64389341887113e+34,1.66015118594151e+37,7.56361847991935e+39,3.44597076424296e+42,1.56997798600543e+45,7.15279102805495e+47,3.25879852756396e+50,1.48470265685098e+53,6.76427818601037e+55,3.08179278636047e+58,1.40405916446572e+61,6.39686790768414e+63,2.9144013346425e+66
"110",548.798673235901,301179.983745485,165287175.484732,90709382608.9307,49781188825828.9,27319850379720728,14993097641394059264,8.22819209329337e+21,4.51562090392953e+24,2.47816676091283e+27,1.36001463044627e+30,7.46374224770327e+32,4.09609184291429e+35,2.24792976884376e+38,1.23366087466894e+41,6.77031451241356e+43,3.71553962180233e+46,2.03908321480054e+49,1.11904616290013e+52,6.14131049489318e+54,3.37034305152709e+57,1.8496397950279e+60,1.01507986547564e+63,5.57074483401506e+65,3.05721737384322e+68
